"signature","type","channel","fraction"
"CN20","1","1:LOH:1Mb-10Mb",0.00624116
"CN20","1","1:LOH:10Mb-40Mb",0.00283775
"CN20","1","1:LOH:>40Mb",1.202e-05
"CN20","2","2:LOH:0-100kb",0.00060974
"CN20","2","2:LOH:100kb-1Mb",0.00134094
"CN20","2","2:LOH:1Mb-10Mb",0.01443458
"CN20","2","2:LOH:10Mb-40Mb",0.0096627
"CN20","2","2:LOH:>40Mb",0.00049936
"CN20","3-4","3-4:LOH:0-100kb",0.002561
"CN20","3-4","3-4:LOH:100kb-1Mb",0.02182453
"CN20","3-4","3-4:LOH:1Mb-10Mb",0.02055562
"CN20","3-4","3-4:LOH:10Mb-40Mb",0.0022434
"CN20","3-4","3-4:LOH:>40Mb",0.00094554
"CN20","5-8","5-8:LOH:0-100kb",0.00091844
"CN20","5-8","5-8:LOH:100kb-1Mb",0.00241053
"CN20","5-8","5-8:LOH:1Mb-10Mb",0.00524955
"CN20","5-8","5-8:LOH:10Mb-40Mb",0.00029923
"CN20","5-8","5-8:LOH:>40Mb",0.00012116
"CN20","9+","9+:LOH:0-100kb",0.00014531
"CN20","9+","9+:LOH:100kb-1Mb",0.00085741
"CN20","9+","9+:LOH:1Mb-10Mb",0.00046208
"CN20","9+","9+:LOH:10Mb-40Mb",0.0001094
"CN20","9+","9+:LOH:>40Mb",1.071e-05
"CN20","2","2:het:0-100kb",0.00053199
"CN20","2","2:het:100kb-1Mb",0.00464189
"CN20","2","2:het:1Mb-10Mb",0.00278654
"CN20","2","2:het:10Mb-40Mb",0.0013967
"CN20","2","2:het:>40Mb",8.15e-06
"CN20","3-4","3-4:het:0-100kb",0.00077956
"CN20","3-4","3-4:het:100kb-1Mb",0.08651517
"CN20","3-4","3-4:het:1Mb-10Mb",0.33498798
"CN20","3-4","3-4:het:10Mb-40Mb",0.16201175
"CN20","3-4","3-4:het:>40Mb",0.00119273
"CN20","5-8","5-8:het:0-100kb",0.015153
"CN20","5-8","5-8:het:100kb-1Mb",0.14454268
"CN20","5-8","5-8:het:1Mb-10Mb",0.10976846
"CN20","5-8","5-8:het:10Mb-40Mb",0.01800115
"CN20","5-8","5-8:het:>40Mb",0.00182344
"CN20","9+","9+:het:0-100kb",0.0035707
"CN20","9+","9+:het:100kb-1Mb",0.00971177
"CN20","9+","9+:het:1Mb-10Mb",0.00568101
"CN20","9+","9+:het:10Mb-40Mb",0.00085042
"CN20","9+","9+:het:>40Mb",3.526e-05
"CN21","0","0:homdel:0-100kb",5.5e-07
"CN21","0","0:homdel:100kb-1Mb",0.00022928
"CN21","0","0:homdel:>1Mb",0.00135207
"CN21","1","1:LOH:0-100kb",0.0002482
"CN21","1","1:LOH:100kb-1Mb",0.0123588
"CN21","1","1:LOH:1Mb-10Mb",0.05642821
"CN21","1","1:LOH:10Mb-40Mb",0.04607252
"CN21","1","1:LOH:>40Mb",0.01887089
"CN21","2","2:LOH:0-100kb",0.00070358
"CN21","2","2:LOH:100kb-1Mb",0.06234918
"CN21","2","2:LOH:1Mb-10Mb",0.03913487
"CN21","2","2:LOH:10Mb-40Mb",0.00129894
"CN21","2","2:LOH:>40Mb",0.00195567
"CN21","3-4","3-4:LOH:0-100kb",0.00053506
"CN21","3-4","3-4:LOH:100kb-1Mb",2.091e-05
"CN21","3-4","3-4:LOH:1Mb-10Mb",0.00277049
"CN21","3-4","3-4:LOH:10Mb-40Mb",0.00027444
"CN21","3-4","3-4:LOH:>40Mb",0.00172068
"CN21","5-8","5-8:LOH:0-100kb",2.5e-07
"CN21","5-8","5-8:LOH:100kb-1Mb",5.463e-05
"CN21","5-8","5-8:LOH:1Mb-10Mb",1.666e-05
"CN21","5-8","5-8:LOH:10Mb-40Mb",3.6e-07
"CN21","5-8","5-8:LOH:>40Mb",3.896e-05
"CN21","9+","9+:LOH:0-100kb",3.6e-07
"CN21","9+","9+:LOH:100kb-1Mb",3.97e-06
"CN21","9+","9+:LOH:1Mb-10Mb",8.476e-05
"CN21","9+","9+:LOH:10Mb-40Mb",1.589e-05
"CN21","9+","9+:LOH:>40Mb",5.384e-05
"CN21","2","2:het:0-100kb",0.00030646
"CN21","2","2:het:100kb-1Mb",0.01868806
"CN21","2","2:het:1Mb-10Mb",0.12630567
"CN21","2","2:het:10Mb-40Mb",0.20984675
"CN21","2","2:het:>40Mb",0.07227018
"CN21","3-4","3-4:het:0-100kb",0.00800623
"CN21","3-4","3-4:het:100kb-1Mb",0.27819348
"CN21","3-4","3-4:het:1Mb-10Mb",0.03014244
"CN21","3-4","3-4:het:10Mb-40Mb",0.0061488
"CN21","3-4","3-4:het:>40Mb",2.8e-07
"CN21","5-8","5-8:het:0-100kb",0.00031093
"CN21","5-8","5-8:het:100kb-1Mb",0.00022234
"CN21","5-8","5-8:het:1Mb-10Mb",9.72e-06
"CN21","5-8","5-8:het:10Mb-40Mb",0.00012714
"CN21","5-8","5-8:het:>40Mb",0.00247148
"CN21","9+","9+:het:0-100kb",5.991e-05
"CN21","9+","9+:het:100kb-1Mb",0.00011614
"CN21","9+","9+:het:1Mb-10Mb",3.6e-07
"CN21","9+","9+:het:10Mb-40Mb",0.00015659
"CN21","9+","9+:het:>40Mb",2.306e-05
"CN22","0","0:homdel:0-100kb",0.266866170865918
"CN22","0","0:homdel:100kb-1Mb",0.0203846701332433
"CN22","0","0:homdel:>1Mb",0.0012822350076938
"CN22","1","1:LOH:0-100kb",0.021473560140121
"CN22","1","1:LOH:100kb-1Mb",0.0348995151862382
"CN22","1","1:LOH:1Mb-10Mb",0.024426895175363
"CN22","1","1:LOH:10Mb-40Mb",0.0035557750257595
"CN22","1","1:LOH:>40Mb",0.0024504250199368
"CN22","2","2:LOH:0-100kb",0.00299482001794925
"CN22","2","2:LOH:100kb-1Mb",0.0739162654790999
"CN22","2","2:LOH:1Mb-10Mb",0.0799605154199151
"CN22","2","2:LOH:10Mb-40Mb",0.01765472009084
"CN22","2","2:LOH:>40Mb",0.0059055900148011
"CN22","3-4","3-4:LOH:0-100kb",0.00120412500185605
"CN22","3-4","3-4:LOH:100kb-1Mb",0.00824588001917895
"CN22","3-4","3-4:LOH:1Mb-10Mb",0.0108146250199841
"CN22","3-4","3-4:LOH:10Mb-40Mb",0.0035619300033468
"CN22","3-4","3-4:LOH:>40Mb",0.005440365004237
"CN22","5-8","5-8:LOH:0-100kb",0.00074188500206035
"CN22","5-8","5-8:LOH:100kb-1Mb",0.00052181500013535
"CN22","5-8","5-8:LOH:1Mb-10Mb",0.0014340250003978
"CN22","5-8","5-8:LOH:10Mb-40Mb",0.00060540500092685
"CN22","5-8","5-8:LOH:>40Mb",0.00240895500005095
"CN22","9+","9+:LOH:0-100kb",0.00249851502347495
"CN22","9+","9+:LOH:100kb-1Mb",0.0006744800060557
"CN22","9+","9+:LOH:1Mb-10Mb",0.00107810000609645
"CN22","9+","9+:LOH:10Mb-40Mb",9.018000021085e-05
"CN22","9+","9+:LOH:>40Mb",0.00010431000000035
"CN22","2","2:het:0-100kb",0.00313745002122785
"CN22","2","2:het:100kb-1Mb",0.0309067002139027
"CN22","2","2:het:1Mb-10Mb",0.161346310745005
"CN22","2","2:het:10Mb-40Mb",0.10876801542377
"CN22","2","2:het:>40Mb",0.0008776500080394
"CN22","3-4","3-4:het:0-100kb",0.00184002501408645
"CN22","3-4","3-4:het:100kb-1Mb",0.0214542801919484
"CN22","3-4","3-4:het:1Mb-10Mb",0.0448829754368231
"CN22","3-4","3-4:het:10Mb-40Mb",0.0207144951966803
"CN22","3-4","3-4:het:>40Mb",0.0005195900049959
"CN22","5-8","5-8:het:0-100kb",0.0005894600040606
"CN22","5-8","5-8:het:100kb-1Mb",0.00175159001569885
"CN22","5-8","5-8:het:1Mb-10Mb",0.0041350550403094
"CN22","5-8","5-8:het:10Mb-40Mb",0.0013748350113421
"CN22","5-8","5-8:het:>40Mb",0.0013395400009507
"CN22","9+","9+:het:0-100kb",0.00048387500152775
"CN22","9+","9+:het:100kb-1Mb",0.00014049000140265
"CN22","9+","9+:het:1Mb-10Mb",0.00027061000270565
"CN22","9+","9+:het:10Mb-40Mb",0.000242765000632
"CN22","9+","9+:het:>40Mb",2.853500000035e-05
"CN23","0","0:homdel:0-100kb",0.24410253
"CN23","0","0:homdel:100kb-1Mb",0.02413956
"CN23","0","0:homdel:>1Mb",0.00355824
"CN23","1","1:LOH:0-100kb",0.13028998
"CN23","1","1:LOH:100kb-1Mb",0.0768859
"CN23","1","1:LOH:1Mb-10Mb",0.03485188
"CN23","1","1:LOH:10Mb-40Mb",0.02090447
"CN23","1","1:LOH:>40Mb",0.00226301
"CN23","2","2:LOH:0-100kb",4e-08
"CN23","2","2:LOH:100kb-1Mb",0.00033402
"CN23","2","2:LOH:1Mb-10Mb",0.00178993
"CN23","2","2:LOH:10Mb-40Mb",0.00517329
"CN23","2","2:LOH:>40Mb",0
"CN23","3-4","3-4:LOH:0-100kb",0.00072698
"CN23","3-4","3-4:LOH:100kb-1Mb",0.00079858
"CN23","3-4","3-4:LOH:1Mb-10Mb",0.00034028
"CN23","3-4","3-4:LOH:10Mb-40Mb",0.0007486
"CN23","3-4","3-4:LOH:>40Mb",0.00044828
"CN23","5-8","5-8:LOH:0-100kb",1.4e-07
"CN23","5-8","5-8:LOH:100kb-1Mb",1.6e-06
"CN23","5-8","5-8:LOH:1Mb-10Mb",1.533e-05
"CN23","5-8","5-8:LOH:10Mb-40Mb",1.4e-07
"CN23","5-8","5-8:LOH:>40Mb",1.834e-05
"CN23","9+","9+:LOH:0-100kb",1.4e-07
"CN23","9+","9+:LOH:100kb-1Mb",3.275e-05
"CN23","9+","9+:LOH:1Mb-10Mb",1.4e-07
"CN23","9+","9+:LOH:10Mb-40Mb",1.4e-07
"CN23","9+","9+:LOH:>40Mb",1.5e-07
"CN23","2","2:het:0-100kb",0.00205934
"CN23","2","2:het:100kb-1Mb",0.02112224
"CN23","2","2:het:1Mb-10Mb",0.12925873
"CN23","2","2:het:10Mb-40Mb",0.26664244
"CN23","2","2:het:>40Mb",0.01902544
"CN23","3-4","3-4:het:0-100kb",0.0007458
"CN23","3-4","3-4:het:100kb-1Mb",0.00157867
"CN23","3-4","3-4:het:1Mb-10Mb",0.00634558
"CN23","3-4","3-4:het:10Mb-40Mb",0.00077023
"CN23","3-4","3-4:het:>40Mb",2.1e-07
"CN23","5-8","5-8:het:0-100kb",3.532e-05
"CN23","5-8","5-8:het:100kb-1Mb",0.00091931
"CN23","5-8","5-8:het:1Mb-10Mb",0.00226165
"CN23","5-8","5-8:het:10Mb-40Mb",0.00179573
"CN23","5-8","5-8:het:>40Mb",1.8e-07
"CN23","9+","9+:het:0-100kb",1.412e-05
"CN23","9+","9+:het:100kb-1Mb",1.5e-07
"CN23","9+","9+:het:1Mb-10Mb",1.4e-07
"CN23","9+","9+:het:10Mb-40Mb",1.4e-07
"CN23","9+","9+:het:>40Mb",1.4e-07
"CN24","0","0:homdel:0-100kb",0.000371716008863001
"CN24","0","0:homdel:100kb-1Mb",0.000760545992410901
"CN24","0","0:homdel:>1Mb",0.000575593987209601
"CN24","1","1:LOH:0-100kb",0.000635022000376221
"CN24","1","1:LOH:100kb-1Mb",0.00460113809509087
"CN24","1","1:LOH:1Mb-10Mb",0.00430765408709977
"CN24","1","1:LOH:10Mb-40Mb",0.00262255194361182
"CN24","1","1:LOH:>40Mb",0.00227006994847502
"CN24","2","2:LOH:0-100kb",0.0032533760646563
"CN24","2","2:LOH:100kb-1Mb",0.270457815973284
"CN24","2","2:LOH:1Mb-10Mb",0.20220440040653
"CN24","2","2:LOH:10Mb-40Mb",0.0119469639581952
"CN24","2","2:LOH:>40Mb",0.00507869997239058
"CN24","3-4","3-4:LOH:0-100kb",0.00068511199892712
"CN24","3-4","3-4:LOH:100kb-1Mb",0.0114356020043718
"CN24","3-4","3-4:LOH:1Mb-10Mb",0.00576054606045655
"CN24","3-4","3-4:LOH:10Mb-40Mb",0.000753150029951742
"CN24","3-4","3-4:LOH:>40Mb",0.000533793999693521
"CN24","5-8","5-8:LOH:0-100kb",0.00022786399863654
"CN24","5-8","5-8:LOH:100kb-1Mb",0.000577402006769061
"CN24","5-8","5-8:LOH:1Mb-10Mb",0.000810458015053321
"CN24","5-8","5-8:LOH:10Mb-40Mb",0.00011455000380604
"CN24","5-8","5-8:LOH:>40Mb",8.69980011412201e-05
"CN24","9+","9+:LOH:0-100kb",0.00049291999048058
"CN24","9+","9+:LOH:100kb-1Mb",0.000376803991520261
"CN24","9+","9+:LOH:1Mb-10Mb",0.00012194600363462
"CN24","9+","9+:LOH:10Mb-40Mb",5.70600033174002e-06
"CN24","9+","9+:LOH:>40Mb",2.68400015050001e-06
"CN24","2","2:het:0-100kb",0.00028043200620258
"CN24","2","2:het:100kb-1Mb",0.0204417043441562
"CN24","2","2:het:1Mb-10Mb",0.19603389219031
"CN24","2","2:het:10Mb-40Mb",0.179726574491763
"CN24","2","2:het:>40Mb",0.0182958898124191
"CN24","3-4","3-4:het:0-100kb",0.00050523999887832
"CN24","3-4","3-4:het:100kb-1Mb",0.00847469399556989
"CN24","3-4","3-4:het:1Mb-10Mb",0.0157639680810928
"CN24","3-4","3-4:het:10Mb-40Mb",0.00913113811227145
"CN24","3-4","3-4:het:>40Mb",0.00186658204348696
"CN24","5-8","5-8:het:0-100kb",0.0020824020152454
"CN24","5-8","5-8:het:100kb-1Mb",0.00412891600441004
"CN24","5-8","5-8:het:1Mb-10Mb",0.00508642215832623
"CN24","5-8","5-8:het:10Mb-40Mb",0.00281771609287015
"CN24","5-8","5-8:het:>40Mb",0.000780186015724162
"CN24","9+","9+:het:0-100kb",0.000621376003684301
"CN24","9+","9+:het:100kb-1Mb",0.00135016802986658
"CN24","9+","9+:het:1Mb-10Mb",0.0013855860541305
"CN24","9+","9+:het:10Mb-40Mb",0.0001331820064207
"CN24","9+","9+:het:>40Mb",2.28460000528201e-05
